preprocessed_full_path,final_authoritative_label,class_index,pred_label_idx,pred_label_name,prob_NV,prob_MEL,prob_BCC,correct,error_type
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058099.jpg,NV,0,1,MEL,0.08946077,0.8825851,0.027954094,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058191.jpg,NV,0,2,BCC,0.027828343,0.025103455,0.94706815,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058495.jpg,NV,0,1,MEL,0.17267978,0.7938051,0.033515055,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058499.jpg,NV,0,1,MEL,0.01966041,0.9802626,7.698286e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058879.jpg,NV,0,1,MEL,0.42436665,0.5691875,0.0064458833,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058998.jpg,NV,0,2,BCC,0.001023559,8.343295e-06,0.9989681,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059045.jpg,NV,0,1,MEL,0.40752295,0.584507,0.00797004,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059122.jpg,NV,0,2,BCC,0.01038935,0.00010040159,0.9895103,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059341.jpg,NV,0,1,MEL,0.48406222,0.5155121,0.00042568133,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059533.jpg,NV,0,1,MEL,0.0018400899,0.99812573,3.4126908e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059635.jpg,NV,0,1,MEL,0.12468985,0.8753101,7.178851e-08,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059699.jpg,NV,0,1,MEL,0.28991517,0.7098857,0.00019911837,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0059870.jpg,NV,0,1,MEL,0.034188658,0.9655888,0.00022251013,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060171.jpg,NV,0,1,MEL,0.3852677,0.5088989,0.105833374,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060468.jpg,NV,0,1,MEL,0.17356719,0.4942587,0.33217403,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060592.jpg,NV,0,1,MEL,0.053207185,0.9430205,0.003772339,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060646.jpg,NV,0,2,BCC,0.11345309,0.010938722,0.87560827,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060669.jpg,NV,0,1,MEL,0.44291186,0.55699176,9.6419135e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060730.jpg,NV,0,2,BCC,0.027821025,0.0006198064,0.97155917,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060732.jpg,NV,0,1,MEL,0.43649697,0.5587709,0.0047321473,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0060930.jpg,NV,0,1,MEL,0.035413846,0.96343195,0.0011542086,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061111.jpg,NV,0,1,MEL,0.32747173,0.67236465,0.00016366818,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061221.jpg,NV,0,2,BCC,0.0016802405,1.8893215e-07,0.99831945,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061330.jpg,NV,0,1,MEL,0.26467612,0.73523927,8.4661515e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061395.jpg,NV,0,1,MEL,0.3837929,0.5694081,0.046799008,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061398.jpg,NV,0,1,MEL,0.19274606,0.807226,2.796941e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061457.jpg,NV,0,1,MEL,0.18498932,0.8148438,0.00016693535,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061460.jpg,NV,0,1,MEL,0.39427233,0.60544753,0.00028014492,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061742.jpg,NV,0,2,BCC,0.3630402,0.044338007,0.59262174,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0061795.jpg,NV,0,1,MEL,0.2953018,0.69552714,0.009171078,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062050.jpg,NV,0,1,MEL,0.31511018,0.68264234,0.0022475244,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062132.jpg,NV,0,2,BCC,0.04243441,0.26534554,0.69222003,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062142.jpg,NV,0,1,MEL,0.08469423,0.9142305,0.0010753057,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062185.jpg,NV,0,1,MEL,0.46613324,0.52965015,0.0042166384,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062402.jpg,NV,0,1,MEL,0.0031598473,0.9966593,0.00018093437,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062503.jpg,NV,0,2,BCC,0.002930114,2.5223762e-05,0.99704474,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062635.jpg,NV,0,2,BCC,0.00032242382,0.0006331599,0.9990445,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062750.jpg,NV,0,1,MEL,0.44174463,0.49391302,0.064342335,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062828.jpg,NV,0,2,BCC,0.32305515,0.008999907,0.667945,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0062906.jpg,NV,0,2,BCC,0.25032935,0.059300795,0.6903699,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063020.jpg,NV,0,2,BCC,0.30429837,0.03638445,0.6593172,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063128.jpg,NV,0,2,BCC,0.41128933,0.008725224,0.5799855,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063294.jpg,NV,0,1,MEL,0.22057213,0.76377285,0.015655007,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063374.jpg,NV,0,1,MEL,0.26323286,0.7363017,0.00046541155,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063420.jpg,NV,0,2,BCC,7.479236e-05,7.4462485e-05,0.99985075,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063516.jpg,NV,0,1,MEL,0.45425138,0.5447742,0.00097444025,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0063705.jpg,NV,0,1,MEL,0.33218333,0.6663756,0.001441125,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064306.jpg,NV,0,1,MEL,0.01801209,0.98047316,0.001514705,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064316.jpg,NV,0,1,MEL,0.07125587,0.897962,0.030782204,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064365.jpg,NV,0,1,MEL,0.16070217,0.837893,0.0014048369,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064485.jpg,NV,0,2,BCC,0.028887609,2.344833e-06,0.97111005,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064488.jpg,NV,0,1,MEL,0.16606112,0.8321137,0.0018252302,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064663.jpg,NV,0,1,MEL,0.45275196,0.54692346,0.0003245497,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0064903.jpg,NV,0,1,MEL,0.16569935,0.8243389,0.009961744,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065323.jpg,NV,0,1,MEL,0.020760307,0.6876509,0.29158884,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065372.jpg,NV,0,1,MEL,0.25189534,0.7478209,0.00028378353,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065486.jpg,NV,0,2,BCC,0.097974,0.0005336804,0.90149236,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065623.jpg,NV,0,1,MEL,0.3591161,0.6406832,0.0002007307,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065836.jpg,NV,0,1,MEL,0.33737597,0.6623213,0.0003027111,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065847.jpg,NV,0,1,MEL,0.40463552,0.5952441,0.00012039384,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066034.jpg,NV,0,2,BCC,0.2646947,0.00060983683,0.73469543,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066096.jpg,NV,0,2,BCC,0.21986654,0.0048835585,0.7752499,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066405.jpg,NV,0,1,MEL,0.46268767,0.49773046,0.039581817,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066635.jpg,NV,0,1,MEL,0.30269137,0.6934452,0.0038634373,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066784.jpg,NV,0,1,MEL,0.037866835,0.9617806,0.0003525513,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066919.jpg,NV,0,1,MEL,0.120346345,0.8783793,0.0012744297,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066926.jpg,NV,0,2,BCC,0.014800833,5.16124e-05,0.98514766,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066975.jpg,NV,0,1,MEL,0.11074728,0.8892361,1.6642793e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067007.jpg,NV,0,1,MEL,0.1765693,0.54211843,0.28131232,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067017.jpg,NV,0,1,MEL,0.34223256,0.6576663,0.00010112514,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067067.jpg,NV,0,1,MEL,0.00093893794,0.9985972,0.00046387067,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067226.jpg,NV,0,1,MEL,0.08875607,0.9063519,0.0048920554,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067242.jpg,NV,0,1,MEL,0.017324153,0.97888345,0.0037924435,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067390.jpg,NV,0,2,BCC,0.03615718,0.04635719,0.91748554,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0067533.jpg,NV,0,2,BCC,0.0006031202,1.2858823e-05,0.99938405,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068130.jpg,NV,0,2,BCC,0.21038947,0.090444975,0.69916564,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068151.jpg,NV,0,1,MEL,0.43586197,0.5607437,0.0033943392,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068538.jpg,NV,0,1,MEL,0.054560516,0.8943987,0.051040772,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068540.jpg,NV,0,1,MEL,0.3512517,0.64873236,1.592579e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068711.jpg,NV,0,1,MEL,0.039568808,0.96019566,0.0002355208,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068735.jpg,NV,0,1,MEL,0.0028784163,0.9970873,3.4274675e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068741.jpg,NV,0,2,BCC,0.097759485,0.008126583,0.8941139,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068863.jpg,NV,0,1,MEL,0.4144824,0.45595062,0.12956695,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068919.jpg,NV,0,1,MEL,0.08774268,0.9122562,1.1488714e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068944.jpg,NV,0,2,BCC,0.47126856,0.025829952,0.50290155,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0068959.jpg,NV,0,2,BCC,0.0579641,7.1425455e-07,0.94203526,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069095.jpg,NV,0,1,MEL,0.22720838,0.76565194,0.0071397508,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069142.jpg,NV,0,1,MEL,0.3332698,0.6667171,1.3078551e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069247.jpg,NV,0,1,MEL,0.22243404,0.7774067,0.00015925629,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069351.jpg,NV,0,1,MEL,0.03791635,0.9600467,0.0020369603,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069603.jpg,NV,0,2,BCC,0.47272882,0.01730286,0.5099684,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069687.jpg,NV,0,1,MEL,0.058861095,0.92362666,0.017512267,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069700.jpg,NV,0,1,MEL,0.4913226,0.50822383,0.000453616,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069842.jpg,NV,0,2,BCC,0.16784431,0.003321932,0.82883376,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069844.jpg,NV,0,2,BCC,0.023536583,0.3814336,0.59502983,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069862.jpg,NV,0,1,MEL,0.18220717,0.7988115,0.018981291,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0069901.jpg,NV,0,1,MEL,0.08473777,0.9080421,0.007220167,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0070280.jpg,NV,0,1,MEL,0.013245989,0.98675275,1.2379589e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0070577.jpg,NV,0,1,MEL,0.06296242,0.93621194,0.00082558463,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0070579.jpg,NV,0,1,MEL,0.39057904,0.6090288,0.0003921553,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0070598.jpg,NV,0,2,BCC,0.19353643,0.005896144,0.80056745,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0070696.jpg,NV,0,1,MEL,0.106303684,0.8935056,0.00019073796,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0070819.jpg,NV,0,2,BCC,0.015953505,1.4415746e-06,0.984045,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071091.jpg,NV,0,1,MEL,0.019814491,0.9785201,0.0016654182,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071460.jpg,NV,0,2,BCC,0.29056728,0.022472305,0.6869604,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071498.jpg,NV,0,1,MEL,0.41666174,0.58289605,0.00044222653,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071564.jpg,NV,0,1,MEL,0.06779751,0.9319547,0.00024778498,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071572.jpg,NV,0,1,MEL,0.102025315,0.6399539,0.2580208,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071807.jpg,NV,0,2,BCC,0.07769605,0.0129320435,0.909372,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071835.jpg,NV,0,2,BCC,0.1971031,3.5656456e-05,0.8028612,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071881.jpg,NV,0,1,MEL,0.05802177,0.903135,0.038843203,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071886.jpg,NV,0,1,MEL,0.058971755,0.9388706,0.0021576937,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072005.jpg,NV,0,1,MEL,0.059810314,0.9089028,0.031286784,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072210.jpg,NV,0,2,BCC,0.19138907,0.05413293,0.75447804,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072552.jpg,NV,0,1,MEL,0.28057986,0.71734256,0.002077641,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072579.jpg,NV,0,1,MEL,0.4771958,0.52225626,0.00054798543,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073092.jpg,NV,0,1,MEL,0.30478433,0.6950887,0.00012695856,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073159.jpg,NV,0,1,MEL,0.12439515,0.84393716,0.03166772,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073171.jpg,NV,0,1,MEL,0.08492859,0.9145904,0.00048097517,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073207.jpg,NV,0,1,MEL,0.19718026,0.794551,0.008268777,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000311.jpg,MEL,1,0,NV,0.5568516,0.44299114,0.00015727848,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000313.jpg,MEL,1,0,NV,0.9940904,0.0059088008,8.4446464e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000513.jpg,MEL,1,0,NV,0.672957,0.31573635,0.0113066705,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0009897.jpg,MEL,1,0,NV,0.67200357,0.32790413,9.228037e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0010860.jpg,MEL,1,0,NV,0.8772062,0.12276508,2.874352e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011118.jpg,MEL,1,0,NV,0.60997874,0.33960918,0.050412122,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011350.jpg,MEL,1,0,NV,0.93743205,0.062348787,0.00021915168,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011390.jpg,MEL,1,0,NV,0.633109,0.36659506,0.00029590545,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0012099_downsampled.jpg,MEL,1,0,NV,0.5519047,0.4474332,0.00066207687,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0012258_downsampled.jpg,MEL,1,0,NV,0.99723035,0.002713493,5.6134497e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0012298_downsampled.jpg,MEL,1,0,NV,0.52939624,0.470601,2.824274e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013141_downsampled.jpg,MEL,1,0,NV,0.9997447,0.00023276701,2.2473829e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013258_downsampled.jpg,MEL,1,0,NV,0.99988663,0.000113298745,2.1401002e-10,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013334_downsampled.jpg,MEL,1,0,NV,0.5980232,0.40197462,2.1909411e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013411_downsampled.jpg,MEL,1,0,NV,0.93959683,0.060391165,1.1979698e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013472_downsampled.jpg,MEL,1,0,NV,0.53958046,0.46033648,8.31145e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013565_downsampled.jpg,MEL,1,0,NV,0.8716297,0.12834844,2.180126e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013617_downsampled.jpg,MEL,1,0,NV,0.72232133,0.2776712,7.4484765e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013702_downsampled.jpg,MEL,1,0,NV,0.97124434,0.028745677,9.924476e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013839_downsampled.jpg,MEL,1,0,NV,0.7006959,0.29565373,0.0036504462,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013969_downsampled.jpg,MEL,1,0,NV,0.90563047,0.0893296,0.0050398908,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014255_downsampled.jpg,MEL,1,0,NV,0.8643009,0.13569155,7.521169e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014975_downsampled.jpg,MEL,1,0,NV,0.5815917,0.40418994,0.014218354,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015082_downsampled.jpg,MEL,1,0,NV,0.8602453,0.10035575,0.03939893,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015133_downsampled.jpg,MEL,1,0,NV,0.811554,0.18829505,0.00015094678,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025081.jpg,MEL,1,0,NV,0.9877796,0.012213805,6.65217e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025316.jpg,MEL,1,0,NV,0.7723521,0.22661659,0.0010312749,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025409.jpg,MEL,1,2,BCC,0.13999991,0.21470284,0.6452972,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025489.jpg,MEL,1,0,NV,0.83246106,0.16735739,0.00018154862,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025964.jpg,MEL,1,0,NV,0.91792077,0.08084597,0.0012332334,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026094.jpg,MEL,1,0,NV,0.56249213,0.2575759,0.17993201,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026475.jpg,MEL,1,0,NV,0.99478394,0.005208441,7.601069e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026989.jpg,MEL,1,0,NV,0.99894696,0.0010528567,1.9509145e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027282.jpg,MEL,1,0,NV,0.5754171,0.14183255,0.28275034,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027402.jpg,MEL,1,0,NV,0.99040586,0.007655219,0.0019388901,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027663.jpg,MEL,1,0,NV,0.66924167,0.32730666,0.003451671,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027797.jpg,MEL,1,0,NV,0.7736108,0.22537643,0.0010127474,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028017.jpg,MEL,1,0,NV,0.95684266,0.042895943,0.00026145688,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029021.jpg,MEL,1,0,NV,0.9310558,0.06665264,0.0022915395,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029570.jpg,MEL,1,0,NV,0.6985098,0.30130103,0.00018922838,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030129.jpg,MEL,1,0,NV,0.968075,0.031923838,1.1503673e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030134.jpg,MEL,1,0,NV,0.70795006,0.2852321,0.0068178535,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030192.jpg,MEL,1,0,NV,0.74139637,0.21628773,0.04231594,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030521.jpg,MEL,1,0,NV,0.56915325,0.428392,0.0024547316,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030754.jpg,MEL,1,0,NV,0.9988979,0.0011011815,8.2140446e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030818.jpg,MEL,1,0,NV,0.99133027,0.008669188,5.375231e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0031565.jpg,MEL,1,0,NV,0.9260665,0.073829815,0.00010367773,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0031977.jpg,MEL,1,0,NV,0.9283789,0.071612395,8.720684e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032072.jpg,MEL,1,2,BCC,0.030055668,0.14566746,0.8242769,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032182.jpg,MEL,1,2,BCC,7.626411e-06,0.115827136,0.8841652,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032433.jpg,MEL,1,0,NV,0.6154529,0.3830042,0.0015429559,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032533.jpg,MEL,1,0,NV,0.9774006,0.022557864,4.1584823e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032645.jpg,MEL,1,0,NV,0.80692464,0.17375599,0.0193194,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032812.jpg,MEL,1,0,NV,0.97982943,0.019524401,0.00064611254,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032845.jpg,MEL,1,0,NV,0.63748217,0.35677037,0.0057474654,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0032872.jpg,MEL,1,0,NV,0.85974133,0.13234144,0.007917204,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033004.jpg,MEL,1,0,NV,0.9338517,0.06610146,4.680339e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033178.jpg,MEL,1,0,NV,0.8635557,0.09567906,0.040765252,False,MEL_as_NV
